,Unnamed: 0,premise,text,stance
1659,1659.0,fauci,"@funder @WeAreSinclair And every flying monkey will believe it.  They see the evil deeds of BRAIN DEAD PMWCT (person, man, woman...) and they turn a blind eye but they will hop on board his slash Fauci  campaign.   
#TrumpVirus",1
1148,1148.0,face masks,@questionforce Never the #Depopulationist #BillGatesEvil he has caused thousands of kids to die by vaccines,0
2646,2646.0,fauci,@drdavidsamadi @davidwebbshow Just another reason to,0
2458,2458.0,fauci,"I don't think that pooling the COVID testing is a bad thing. Coming from lab sciences and knowing a lot of proposed and currently used assays, this is a wise choice in a pandemic seeing no clear cut end.",0
1963,1963.0,fauci,@mitchellvii You’re in bed with deep state. #fakefauci.,2
1353,1353.0,fauci,"Ok moron @POTUS . In the beginning of this Covid mess, there was a severe shortage of PPE, so we were told not to wear masks to conserve inventory. I know, because I had to buy PPE for my wife and her nursing staff. Now PPE is easier to get, so #WearADamnMask",1
904,904.0,face masks,"STOP :stop_sign: wearing mask :mask:!! There is no standard, even medical grade will not stop viruses. They are mean to produce fear and submission to government rule. If we all stand up they will loose control.",2
260,260.0,face masks,"@DrEricDing As of 38 minutes ago, my 3 kids and I entered day 150 of lockdown. That's 150 days that I haven't seen any of my family, friends or another adult because I'm trying to keep my #immunocompromised son safe. It makes me angry that so many people won't even wear a mask.",1
1349,1349.0,fauci,@NateMedeiros_ @SenBobCasey @realDonaldTrump @US_FDA If #DrFauci Dr. #AnthonyFauci &amp; many other #MedicalProfessionals #Doctors have professional reservations about #OffLabel use they have reasons &amp; don’t want to #CompoundTheDanger to #AmericanPeople already #UnderSiege from the #COVID19 #coronavirus. #Trump is known 2 B  #Reckless.,1
1040,1040.0,face masks,"@ramcct @JohmBoFlavin @RichardGrenell This is how the #DeepState gets us... they realize that the majority of America, and in this case, the globe, has a short-term memory. Just look up how they literally changed the definition of ""Quarantine"" to mean ""keeping healthy people away from the sick"".",2
165,165.0,face masks,"Published in the Journal Medical Hypothesis titled “Exercise with facemask; Are we handling a devil’s sword? – A physiological hypothesis”
@RichieAllenShow #KBF",1
1439,1439.0,fauci,"two more #Covid19 at City Club in Lafayette five workers at gym, pool and restaurant. City leadership has pushed to end stay home authorized band parties in violation of State rules, now a prominent social, health club looks like a cluster. Too much  #DrTrump need more #DrFauci",1
808,808.0,face masks,the wire in masks is full of 5G waves which are causing the corona virus to spread,2
3013,3013.0,stay at home orders,"#ImVoting4BidenBecause I'm not voting for Biden. Not voting for Trump. Not voting for ANYONE who wants to extend the lockdowns, force us to wear masks, force us to get vaccinated, track us, chip us... you get the idea. Enough is enough. #NoNewNormal",2
1085,1085.0,face masks,@KPCResearch And I'm sure not even one of the protesters got ill or died of Covid... Wonder why... Could it all be a SCAM? #coronavirus #endlockdownuk #Plandemic2020 #MyBodyMyChoice #NoNewNormal,0
4073,4073.0,school closures,"In this critical time of Covid-19 pandemic outbreak where every parent was worried about their child's future, the initiative of adopting online education is appreciable &amp; a blessing in disguise.",1
3034,3034.0,stay at home orders,"@AlanLevinovitz Gotcha. Seatbelts really do save lives tho. Masks.. probably not. Maybe they do, but I doubt it.",2
1666,1666.0,fauci,A corona virus briefing without doctors or scientists is just a stupid rally.,1
1132,1132.0,face masks,"Can't wear me posh watch
Can't wear me wedding ring
'cos of me dose of #COVID__19 I've lost so much weight the formerly snug-fitting
 @Breitling rattles around on me wrist like a pea in a whistle
The latter has a propensity to slip off unannounced
@Conservatives
",0
2868,2868.0,stay at home orders,"So we’re keeping restaurants open, Arizona? @dougducey #AZCOVID #StayAtHome",1
4472,4472.0,school closures,"@dougmarcus @GovMurphy So many people have died in this state from smoking marijuana and then being suffocated by their mask after passing out. Murphy supports free pot and masks, yet people like you are enablers #GatewayDrug #JustSayNoToMasks",0
1330,1330.0,fauci,"This is not an ego stroking trump rally Pence, give facts or get off the air. #DrFauci #Coronavirus",1
113,113.0,face masks,@casitruth @madeamerican3 @realDonaldTrump @RealJamesWoods Love how she’s not staying 6 feet away because her miracle mask will keep her safe! Dumb people need to stay home!,1
1685,1685.0,fauci,"It's clear the gotcha police were in out in full force
Why does everyone hate masks? Why do they show no remorse?

The fact that hes being vilified is crazy, he certainly isn't a witch
The worst thing he's ever done was try and throw a pitch!
#Fauci #FauciFirstPitch",1
1753,1753.0,fauci,"@RealJamesWoods @SandyTRUMP2020 Good ol Fauci back at it....

Cameras on = mask on
Cameras off = mask off

His excuse this morning “I was dehydrated” :joy::rolling_on_the_floor_laughing:",2
2914,2914.0,stay at home orders,Mask wearing is the new religion. Everyone is doomed if you don’t join their life saving ideology. #WakeUpAmerica #FearControlsPeople #DrainTheSwamp,2
1892,1892.0,fauci,@TX_WalkerRanger Overrated “scientist”,2
996,996.0,face masks,"The only way this mask BS is EVER going to end is if enough of us simply say NO. If we all just said no, there's absolutely nothing they could do. They need us more than we need them.",2
1391,1391.0,fauci,"LOL at #MSNBC text beneath #Trump presser: #DrFauci says ""there will be #coronavirus in the fall"" after Trump says virus ""may not come back at all.""",1
2713,2713.0,fauci,@IngrahamAngle So what was that Lockdown in March/April/May 2020?  Biden's lockdown?,0
2419,2419.0,fauci,@CNN Fact: In 2018-1.5 million people worldwide died from Tuberculosis. 10 million people fell ill with Tuberculosis and we weren't mandated to wear masks. “World Health Organization “,0
2538,2538.0,fauci,@AgenteCuadruple @WIREDScience Well you would need to vaccinate against HIV not AIDS and to the best of my knowledge it seems most of the medical community is struggling with a vaccine. So I assume it is not so simple. How is the vaccine that your working on going?,0
2906,2906.0,stay at home orders,"(3) #NoPantsHalloween can also serve to honor all those who suffered and who were lost during the previous nine months. We can still be mad creative and celebrate together, while promoting where our needed $$ went instead. #Halloween #StayAtHome",1
853,853.0,face masks,A dad and his son walking outside with boogie boards to go to the beach both wearing masks and black latex gloves. What is wrong with people? If you are that scared please stay home and off our beaches.,2
2269,2269.0,fauci,"@kevinroose I'm sorry that is just Public Health malpractice.
#COVID19",0
277,277.0,face masks,"“Non-medical, fabric masks are being used by many people in public areas, but there has been limited evidence on their effectiveness and WHO does not recommend their widespread use among the public for control of COVID-19.“ - World Health Organisation, 3rd August 2020",1
971,971.0,face masks,"This wasn’t the Ozarks. This is an hour north of Gov. Andrew Wear a Mask Cuomo Land, a place  popular with many downstaters who I presume succumb to peer pressure and wear masks at home. But not here.",2
1397,1397.0,fauci,"Angry at his words, the White House is seeking to discredit Dr. Fauci, the nation’s leading infectious disease expert, as it works to marginalize him and his dire warnings about the shortcomings in the U.S. coronavirus response.
",1
2654,2654.0,fauci,Looks like shooting the messenger is the order of the day in the Trump White House - again. #COVID19,0
2259,2259.0,fauci,"@SenTinaSmith Unfortunately, this is common. Polarizing epidemic responses increase risk that healthcare workers become political targets! #AIDS and #Ebola provide lessons the U.S. ignores with #COVID19. Politicization, stigma, and racism are hazardous to our health!",0
2908,2908.0,stay at home orders,"After causing so much collateral damage, #lockdowns did’t even work to stop the spread!  #Ontario",2
1025,1025.0,face masks,@nytimes If a piece of underwear can’t stop the smell of a fart how can a cloth mask stop a virus...,2
1960,1960.0,fauci,"@CDCgov needs to answer some questions,  since their ""guidelines"" are wreaking havoc on our country. Before, Fauci said no need to wear masks before since he ""wanted to save them for med staff"". Does that mean he no longer cares if med staff have masks? Why not??",2
25,,face masks,How can a paper thin mask protect you from the #coronavirus,0
2642,2642.0,fauci,"I wish these so-called elite doctors would not only advise #SocialDistancing but also help people understand how to build up their immune systems but oh no, all they wanna push is big pharma vaccines.",0
1193,1193.0,face masks,@Lynda63986855 @ks2020free @LifeNyc2 @UsaNeedsHeroes @forcemarine26 @WilliamBuckSr @SexCounseling @realDonaldTrump @arv176 @aramtrojan @Gigiscik @prolife_arg @RTerschl @ARTYWORLD @1ADJUTOR @Esp8950 @Louise3254 @TeamRhinoYo @bompresso01 @raiden991 @BrokeRoca @DoWordsMatter @QGALCA1 @cammipham @TyDonevski @LRenee021968 @ValGaddis @MikeMcc55 @AnnieOa87195326 @PRobinson153 @Tex_MAGA @trainman_lover @stevens_wd @wemophil @jet05420 @dma4him @AlonsoHeywar @Benhuger @Anna45Rebel @kmart82 @Agortitz @ScottRickhoff @usvetram @Larryputt @danfoc77 @GOPkleptocrat @gorillastyle @BenResists Dems believe in mob rule. Democrats are dangerous. They protect the mobs over the people. If the Dems do not start protecting the people and people will rise up against them.  #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown,0
4098,4098.0,school closures,"If schools don't open funding should go to the parents!?!?

1) They are open, it's virtual
2) Where is the excess capacity for these kids if they leave their current school?

This is as smart as arm the teachers. @EricTrump level smart.

#SchoolReopening",1
774,774.0,face masks,"Had to pick up the mother-in-law this afternoon.
Wouldn't unlock the car door for her until she took the stupid mask off.",2
1097,1097.0,face masks,@realDonaldTrump Trump of course misses the entire point of the tweet.  #DerangedDonald #IdiotInChief #CoronavirusUSA,0
2039,2039.0,fauci,@brithume Why the hell don't the experts get this sh*t straight.,2
1485,1485.0,fauci,"Who did America call during the 
AIDS, EBOLA, and now the CORONAVIRUS crisis?
Pence?No
Trump?No
America called a caring physician and scientist who has dedicated his life to medicine and science.
Don’t let the diminutive haters talk shit about him. It is evil.",1
4298,4298.0,school closures,"I doubt Coronavirus will think oh no schools are closed today, how about I come back tomorrow :woozy_face:",2
1352,1352.0,fauci,"@Liz_Cheney Thank you. Your words or wisdom will help more at risk TrumpCult Republicans stay safe &amp; protect thier families lives.  #COVID19 
#DrFauci 

:flag_for_United_States:We are all Americans:flag_for_United_States:",1
1104,1104.0,face masks,"@BillyMcDonald2 @chuckwoolery If in doubt, don't trust @chuckwoolery.

Visit the CDC website instead.

",0
2634,2634.0,fauci,"Today’s #COVID19 Inspired Haiku...

Years spent in training
We are NOT the enemy
Fight alongside us",0
22,,face masks,Why Masks ? #COVID19 HTTPURL,1
1441,1441.0,fauci,@IngrahamAngle Seems pretty contagious though- after hearing #DrFauci talk today #coronavirus I feel that it’s not political to stop large gatherings but smart prevention,1
2621,2621.0,fauci,Dr. Fauci needs to legalize marijuana as an alternative cure for covid19 survivors asap which means legalize in all 50 states or its,0
1961,1961.0,fauci,They are forcing us to adhere to “guidelines” not LAWS. We need to go to COURT!,2
2535,2535.0,fauci,@jaketapper Plandemic.,0
1972,1972.0,fauci,@CBSNews :middle_finger_light_skin_tone::middle_finger_light_skin_tone::middle_finger_light_skin_tone: Dr.foulcheese has proven to be a pathological liar.,2
1786,1786.0,fauci,"@Hooahtime @evsanson @JonathanTurley @GStephanopoulos @ABC ... re: lying, I'm saddened witnessing Step 2 of #DrFauci's #Plandemic.  That of claiming that kids, previously left uninjured by #Covid19 are now, according to New York gov. #Cuomo, dying due to a new Covid19 derivative = We can't open schools.  But, we can pay union teachers...",2
2869,2869.0,stay at home orders,@ZalaeHS Yeah... Don't travel,1
1341,1341.0,fauci,".@AriMelber Nice tribute to #DrFauci who obviously deserves every accolade that comes his way.  

Also nice to see former POTUS clips and and be reminded of the dignity and grace with which they conducted their relationships with heroes like Dr. Fauci.

#COVID19",1
